	Acute myeloid leukemia	BladderUrothelialCarcinoma(TCGA,US)	Breast Cancer	BreastCarcinoma(WTSI,UK)	BreastInvasiveCarcinoma(TCGA,US)	CervicalSquamousCellCarcinoma(TCGA,US)	Chronic lymphocytic leukaemia	ColonAdenocarcinoma(TCGA,US)	Colorectal adenocarcinoma	GastricCancer(CCGC,CN)	Hepatocellular carcinoma	Hypodiploid_ALL	Leukemia/T-ALL	LiverCancer(NCC,JP)	LiverCancer(RIKEN,JP)	Lung	MalignantMelanoma(WTSI,UK)	Medulloblastoma	Melanoma	Myeloid leukemia	Myeloma	Pancreatic	PediatricBrainTumors(DKFZ,DE)	Prostate	ProstateCancer(OICR,CA)	RectumAdenocarcinoma(TCGA,US)	Small cell lung cancer	T-cell ALL	UterineCorpusEndometrioidCarcinoma(TCGA,US)
hsa-miR-300		1.0	1.0	1.0				12.0	6.0	1.0		1.0		50	36.0	5.0		1.0	1.0	1.0			1.0		57.0				21.0
hsa-miR-301a-3p		1.0	1.0	1.0				4.0	5.0	2.0	1.0	1.0		44	47.0			1.0	1.0						68.0		2.0		14.0
hsa-miR-301a-5p		3.0		2.0		1.0		4.0	6.0	1.0			1.0	17	31.0				1.0				2.0		19.0		10.0		15.0
hsa-miR-301b		1.0	1.0	1.0				4.0	5.0	2.0	1.0	1.0		44	47.0			1.0	1.0						68.0		2.0		14.0
hsa-miR-302a-3p	1.0	3.0	2.0					1.0	7.0	1.0		1.0		36	25.0	1.0		1.0	1.0					1.0	313.0	1.0			9.0
hsa-miR-302a-5p		1.0	10.0		6.0		1.0	15.0	7.0		1.0			48	47.0	4.0		3.0	1.0					1.0	4.0		3.0		5.0
hsa-miR-302b-3p	1.0	3.0	2.0					1.0	7.0	1.0		1.0		36	25.0	1.0		1.0	1.0					1.0	313.0	1.0			9.0
hsa-miR-302b-5p		1.0	6.0	1.0				8.0	8.0	1.0		1.0	2.0	58	57.0	5.0		14.0						1.0	6.0	4.0			13.0
hsa-miR-302c-3p	1.0	3.0	2.0					1.0	7.0	1.0		1.0		36	25.0	1.0		1.0	1.0					1.0	313.0	1.0			9.0
hsa-miR-302c-5p			4.0					8.0	18.0	3.0			2.0	48	62.0	3.0		10.0	1.0						10.0	5.0			19.0
hsa-miR-302d-3p	1.0	3.0	2.0					1.0	7.0	1.0		1.0		36	25.0	1.0		1.0	1.0					1.0	313.0	1.0			9.0
hsa-miR-302d-5p		1.0	6.0	1.0				8.0	8.0	1.0		1.0	2.0	58	57.0	5.0		14.0						1.0	6.0	4.0			13.0
hsa-miR-302e	1.0	3.0	2.0					1.0	7.0	1.0		1.0		36	25.0	1.0		1.0	1.0					1.0	313.0	1.0			9.0
hsa-miR-302f				1.0				7.0	3.0					22	27.0	6.0		2.0	1.0				1.0	1.0	14.0		1.0		18.0
hsa-miR-3064-3p	1.0	2.0	1.0	4.0			1.0	6.0	7.0	6.0		1.0		29	22.0	2.0							8.0		24.0		1.0	1.0	17.0
hsa-miR-3064-5p			6.0					2.0	10.0	2.0		3.0		23	21.0				1.0						18.0		4.0		24.0
hsa-miR-3065-3p		2.0	3.0	2.0		2.0		4.0	11.0	9.0		3.0	1.0	22	29.0			2.0			1.0			1.0	272.0		1.0		10.0
hsa-miR-3065-5p		3.0	4.0		1.0			14.0	17.0	1.0				97	86.0	4.0		1.0	6.0	4.0				1.0	24.0	2.0			22.0
hsa-miR-3074-3p			5.0					8.0	8.0					19	26.0	1.0		3.0	1.0	1.0									14.0
hsa-miR-3074-5p		2.0		3.0				2.0	5.0	1.0				30	23.0	3.0			4.0						70.0		1.0		4.0
hsa-miR-30a-3p	2.0	2.0	10.0	12.0				8.0	9.0	9.0		1.0		38	37.0	1.0		6.0	2.0		1.0			2.0	11.0			4.0	10.0
hsa-miR-30a-5p		1.0	4.0					4.0	8.0	1.0	1.0		3.0	51	68.0	6.0		5.0	1.0						8.0	4.0			7.0
hsa-miR-30b-3p	1.0		8.0	3.0		1.0		9.0	8.0			6.0		52	17.0	1.0			2.0					1.0	556.0				13.0
hsa-miR-30b-5p		1.0	4.0					4.0	8.0	1.0	1.0		3.0	51	68.0	6.0		5.0	1.0						8.0	4.0			7.0
hsa-miR-30c-1-3p	1.0		5.0	1.0		1.0		10.0	5.0	1.0		6.0		40	19.0	1.0			3.0					4.0	502.0				13.0
hsa-miR-30c-2-3p	1.0		5.0	1.0		1.0		10.0	5.0	1.0		6.0		40	19.0	1.0			3.0					4.0	502.0				13.0
hsa-miR-30c-5p		1.0	4.0					4.0	8.0	1.0	1.0		3.0	51	68.0	6.0		5.0	1.0						8.0	4.0			7.0
hsa-miR-30d-3p	2.0	2.0	10.0	12.0				8.0	9.0	9.0		1.0		38	37.0	1.0		6.0	2.0		1.0			2.0	11.0			4.0	10.0
hsa-miR-30d-5p		1.0	4.0					4.0	8.0	1.0	1.0		3.0	51	68.0	6.0		5.0	1.0						8.0	4.0			7.0
hsa-miR-30e-3p	2.0	2.0	10.0	12.0				8.0	9.0	9.0		1.0		38	37.0	1.0		6.0	2.0		1.0			2.0	11.0			4.0	10.0
hsa-miR-30e-5p		1.0	4.0					4.0	8.0	1.0	1.0		3.0	51	68.0	6.0		5.0	1.0						8.0	4.0			7.0
hsa-miR-31-3p				1.0				1.0	5.0				3.0	21	28.0	1.0		6.0						4.0	3.0			1.0	4.0
hsa-miR-31-5p		2.0	2.0	1.0				1.0	4.0	5.0		3.0		30	21.0	1.0		17.0	3.0		1.0				9.0		4.0		13.0
hsa-miR-3115	1.0		2.0	1.0						1.0			7.0	27	21.0	2.0		5.0						1.0	10.0				17.0
hsa-miR-3116		1.0		1.0				2.0	6.0	2.0		2.0		45	31.0			2.0	3.0						159.0				6.0
hsa-miR-3117-3p			1.0			4.0		5.0		1.0				37	20.0			1.0		3.0					1.0				2.0
hsa-miR-3117-5p		2.0	9.0	2.0				5.0	2.0	1.0			16.0	40	44.0	4.0		4.0	6.0						8.0		5.0	1.0	10.0
hsa-miR-3118		1.0	2.0					5.0	1.0	1.0				30	25.0							2.0			4.0	4.0			15.0
hsa-miR-3119									10.0	2.0		1.0		29	22.0				1.0	1.0				1.0	6.0				5.0
hsa-miR-3120-3p		3.0	4.0	2.0				2.0	1.0	3.0		3.0	3.0	50	53.0	1.0				1.0			1.0		10.0		1.0		20.0
hsa-miR-3120-5p			7.0	3.0				5.0	4.0	2.0				25	37.0	1.0							2.0		22.0	2.0		1.0	9.0
hsa-miR-3121-3p			4.0					6.0	18.0	2.0		4.0		39	85.0	4.0		6.0	3.0					2.0	15.0			1.0	9.0
hsa-miR-3121-5p		3.0	4.0			1.0	7.0	11.0	3.0	1.0	1.0	2.0	2.0	40	33.0	4.0		1.0	2.0			1.0			5.0	4.0	1.0		10.0
hsa-miR-3122			5.0	4.0		1.0		8.0	2.0	1.0		6.0		34	12.0	4.0			2.0					1.0	194.0			1.0	23.0
hsa-miR-3123			14.0						6.0	3.0	1.0	8.0		41	35.0	9.0		3.0	5.0					1.0	38.0				17.0
hsa-miR-3124-3p	4.0			4.0	3.0				12.0	1.0	2.0	7.0	2.0	45	54.0	5.0		4.0	3.0	1.0			1.0		4.0	2.0			10.0
hsa-miR-3124-5p								3.0		1.0				2															
hsa-miR-3125		2.0	4.0				1.0	5.0	5.0	3.0			9.0	71	43.0	4.0		1.0	5.0			2.0					1.0		8.0
hsa-miR-3126-3p			4.0					5.0	7.0					30	33.0	2.0			1.0						1.0		4.0		15.0
hsa-miR-3126-5p		1.0	1.0	2.0				8.0	3.0			1.0		37	25.0	12.0						1.0		2.0					8.0
hsa-miR-3127-3p						1.0		4.0	3.0	3.0	1.0			34	30.0	6.0		1.0							8.0				5.0
hsa-miR-3127-5p		1.0	1.0	2.0	1.0				3.0			2.0		24	19.0						1.0								20.0
hsa-miR-3128			2.0					6.0	8.0	1.0				20	20.0			9.0	1.0					1.0	1.0		5.0		20.0
hsa-miR-3129-3p			2.0	2.0			1.0	11.0	9.0				1.0	55	45.0	3.0			2.0						2.0	4.0			6.0
hsa-miR-3129-5p	2.0	1.0	6.0					15.0	3.0	1.0		1.0		33	30.0	4.0		1.0	1.0			1.0		1.0	2.0				7.0
hsa-miR-3130-3p		2.0	3.0					1.0	3.0	3.0		2.0		29	17.0			1.0	1.0	2.0			1.0		103.0				9.0
hsa-miR-3130-5p			10.0					4.0	5.0				9.0	30	29.0										60.0			1.0	12.0
hsa-miR-3131			1.0	6.0			1.0					1.0		33	6.0			2.0	3.0										2.0
hsa-miR-3132			4.0						2.0					29	44.0			7.0	2.0					6.0	4.0				5.0
hsa-miR-3133		1.0	6.0	2.0			1.0	8.0	14.0	2.0		8.0		60	54.0	6.0			6.0	3.0			1.0	3.0	4.0		3.0		15.0
hsa-miR-3134			5.0	4.0				3.0	4.0	1.0	4.0	2.0	9.0	17	22.0	2.0		3.0	1.0	2.0	1.0			1.0	19.0			3.0	21.0
hsa-miR-3135a								2.0	5.0	1.0	2.0	1.0		17	18.0	3.0										1.0	4.0		2.0
hsa-miR-3135b			3.0	1.0				1.0	10.0			3.0	4.0	30	21.0	1.0			4.0						166.0				6.0
hsa-miR-3136-3p				1.0					5.0			1.0		47	26.0	5.0		1.0	2.0				1.0		4.0				7.0
hsa-miR-3136-5p		1.0						2.0		1.0		1.0	1.0	40	43.0				1.0				1.0		2.0	4.0			18.0
hsa-miR-3137			6.0	1.0				2.0	1.0	3.0		1.0	1.0	31	16.0	8.0				1.0					25.0				7.0
hsa-miR-3138		2.0	4.0	1.0				1.0	3.0	1.0	1.0			34	24.0	2.0									5.0			10.0	18.0
hsa-miR-3139	1.0		8.0					2.0	2.0	1.0			11.0	25	35.0	1.0		3.0	3.0	1.0			1.0		6.0				
hsa-miR-3140-3p		1.0	1.0						11.0	1.0		2.0		23	24.0			1.0		1.0					14.0				12.0
hsa-miR-3140-5p		2.0	2.0					4.0	5.0	3.0		4.0		36	27.0	1.0			1.0						11.0				6.0
hsa-miR-3141		1.0									2.0			18	9.0	4.0								2.0	5.0				3.0
hsa-miR-3142		4.0		6.0				7.0	5.0	3.0		2.0		32	29.0	6.0			4.0			2.0			2.0				8.0
hsa-miR-3143		1.0	5.0	8.0					18.0	1.0		5.0		59	48.0			12.0	3.0	1.0				4.0	8.0	1.0	5.0	1.0	21.0
hsa-miR-3144-3p			1.0	1.0	2.0			2.0	1.0				18.0	11	31.0	1.0		1.0							9.0				13.0
hsa-miR-3144-5p			5.0			1.0		2.0	5.0	1.0	4.0			39	9.0	1.0		6.0	2.0		1.0			3.0	1.0				3.0
hsa-miR-3145-3p			7.0					2.0	6.0			5.0		48	73.0	1.0		1.0		1.0		1.0		5.0	7.0				35.0
hsa-miR-3145-5p		3.0	3.0			1.0		3.0	3.0	1.0	1.0			30	26.0			2.0	1.0						101.0				8.0
hsa-miR-3146			2.0	1.0				2.0	1.0	18.0				39	13.0	2.0		5.0	1.0					1.0	12.0			1.0	8.0
hsa-miR-3147		2.0	1.0	1.0				5.0	6.0	1.0				14	16.0	3.0			4.0			2.0		1.0	12.0				11.0
hsa-miR-3148				1.0				16.0	17.0		5.0	13.0	1.0	75	36.0	9.0		12.0	9.0					1.0	11.0				11.0
hsa-miR-3149	2.0		3.0					2.0	17.0	2.0	2.0	1.0	3.0	34	41.0	7.0		5.0	3.0						62.0				18.0
hsa-miR-3150a-3p			10.0			1.0		5.0	14.0	3.0		1.0	8.0	54	22.0	4.0			4.0	1.0				10.0	8.0				6.0
hsa-miR-3150a-5p		1.0	4.0					10.0	2.0	1.0				11	7.0	6.0								4.0	44.0		2.0		23.0
hsa-miR-3150b-3p			7.0	5.0			2.0	6.0	5.0	1.0				46	24.0	18.0		7.0	10.0					1.0	48.0		1.0		13.0
hsa-miR-3150b-5p		1.0	4.0					10.0	2.0	1.0				11	7.0	6.0								4.0	44.0		2.0		23.0
hsa-miR-3151			5.0					1.0	5.0	2.0		1.0		52	19.0	7.0	1.0	6.0	2.0	2.0	3.0		6.0	5.0	7.0				16.0
hsa-miR-3152-3p			3.0					10.0	13.0	4.0	2.0	1.0		27	16.0	2.0		2.0						3.0	7.0	2.0			15.0
hsa-miR-3152-5p		1.0	2.0					7.0	4.0	3.0	1.0		1.0	33	24.0			2.0	2.0						92.0				4.0
hsa-miR-3153			1.0						9.0	1.0		3.0		62	33.0	6.0		5.0	6.0					3.0	12.0				4.0
hsa-miR-3154			9.0		1.0				3.0	2.0	6.0			63	38.0	1.0	2.0		6.0		1.0			1.0	3.0	4.0			4.0
hsa-miR-3155a		1.0	5.0					5.0		1.0			2.0	30	11.0			3.0				2.0	1.0		168.0				12.0
hsa-miR-3155b		1.0	5.0					5.0		1.0			2.0	30	11.0			3.0				2.0	1.0		168.0				12.0
hsa-miR-3156-3p		4.0		1.0			2.0	3.0	7.0	4.0				30	39.0	4.0		1.0	3.0	1.0					142.0				11.0
hsa-miR-3156-5p			3.0				3.0	11.0	6.0			1.0		50	37.0	5.0			1.0		1.0				5.0				10.0
hsa-miR-3157-3p			10.0						6.0	2.0				28	9.0								2.0				4.0		1.0
hsa-miR-3157-5p								3.0	2.0	1.0				38	28.0	4.0									82.0		1.0		10.0
hsa-miR-3158-3p		1.0		1.0				1.0	3.0	1.0				35	18.0				1.0		1.0	3.0							11.0
hsa-miR-3158-5p			1.0					4.0	6.0	3.0		1.0		50	47.0			1.0	2.0	2.0	1.0	1.0			7.0		1.0		14.0
hsa-miR-3159		1.0							9.0		4.0			23	18.0	3.0		7.0	1.0	3.0			3.0		204.0		4.0		7.0
hsa-miR-3160-3p	1.0	3.0	8.0					1.0	1.0	2.0			9.0	28	30.0	4.0		3.0	3.0	1.0					10.0	4.0			7.0
hsa-miR-3160-5p			2.0					1.0	9.0	1.0		3.0		25	43.0				3.0	1.0				1.0	11.0	2.0			5.0
hsa-miR-3161			1.0	1.0					9.0	2.0			9.0	24	30.0	1.0		1.0							3.0		1.0		32.0
hsa-miR-3162-3p			1.0	2.0					1.0	1.0	3.0	3.0		13	35.0	1.0				1.0					5.0				9.0
hsa-miR-3162-5p	1.0	3.0	3.0			4.0	1.0		2.0					44	20.0	22.0								2.0	6.0	1.0			5.0
hsa-miR-3163			9.0				1.0	15.0	36.0	11.0		4.0		98	86.0	2.0		7.0	10.0	2.0				6.0	19.0			1.0	25.0
hsa-miR-3164		2.0	2.0					3.0	2.0					19	19.0			2.0	1.0			3.0			7.0				4.0
hsa-miR-3165		1.0	5.0					5.0		2.0				30	26.0	2.0	3.0	3.0	3.0		3.0			3.0	30.0				16.0
hsa-miR-3166		4.0	2.0	1.0	1.0			4.0	11.0	2.0			1.0	52	31.0			4.0							5.0		1.0	1.0	2.0
hsa-miR-3167		3.0	6.0	2.0				4.0	11.0			1.0		30	23.0			7.0	6.0	1.0					8.0	4.0			6.0
hsa-miR-3168			3.0					9.0	5.0					10	22.0	4.0		4.0	1.0						24.0				5.0
hsa-miR-3169		2.0				4.0		4.0	1.0	2.0				38	22.0					1.0							6.0		2.0
hsa-miR-3170		1.0	5.0	3.0					12.0	2.0	6.0		8.0	51	32.0	6.0			5.0	3.0				8.0	65.0		1.0		6.0
hsa-miR-3171	1.0	1.0	2.0					6.0	10.0				6.0	37	36.0				4.0						7.0				20.0
hsa-miR-3173-3p		2.0	7.0	1.0			1.0	8.0	10.0	1.0		2.0	11.0	44	33.0	13.0		1.0	7.0				1.0	3.0	32.0		1.0		7.0
hsa-miR-3173-5p			8.0					1.0	18.0	2.0				31	25.0	1.0			1.0					12.0					4.0
hsa-miR-3174			4.0	2.0				3.0	4.0		2.0			33	24.0			1.0	4.0			1.0			31.0		1.0	2.0	7.0
hsa-miR-3175			6.0			1.0		8.0	11.0	4.0				39	14.0				4.0					6.0					3.0
hsa-miR-3176								6.0	8.0					52	9.0	1.0			2.0				4.0	1.0	75.0				15.0
hsa-miR-3177-3p		1.0	2.0						1.0					22	36.0	1.0									8.0				4.0
hsa-miR-3177-5p	2.0	3.0	4.0	4.0					5.0	5.0		1.0	1.0	21	25.0	5.0		2.0	1.0	1.0				5.0	2.0				19.0
hsa-miR-3178			1.0											15	4.0	4.0								3.0	3.0				
hsa-miR-3179			11.0					4.0	3.0	2.0	6.0			57	29.0			3.0	6.0		1.0			1.0	1.0	4.0			1.0
hsa-miR-3180			5.0						2.0	2.0	2.0			48	10.0	7.0		3.0					6.0	3.0	5.0				2.0
hsa-miR-3180-3p			5.0						2.0	2.0	2.0			48	10.0	7.0		3.0					6.0	3.0	5.0				2.0
hsa-miR-3180-5p		3.0	6.0					10.0	5.0	6.0		2.0		34	52.0	1.0		3.0	3.0	1.0			1.0	1.0	12.0		7.0		5.0
hsa-miR-3181		1.0	1.0					1.0						23	2.0			4.0											3.0
hsa-miR-3182		6.0	10.0	7.0				6.0	3.0					35	24.0	1.0		2.0	2.0					3.0	7.0		1.0	2.0	30.0
hsa-miR-3183			6.0		1.0				3.0	1.0	1.0			30	32.0				4.0					1.0	27.0				11.0
hsa-miR-3184-3p			2.0						10.0		1.0	1.0		22	21.0	2.0			6.0						21.0				8.0
hsa-miR-3184-5p		1.0	2.0	1.0		1.0			4.0			1.0		26	17.0	8.0								1.0	2.0				3.0
hsa-miR-3185			7.0	1.0	1.0			2.0	3.0	1.0		10.0	1.0	52	30.0	1.0	2.0	3.0	4.0			2.0			3.0		3.0		7.0
hsa-miR-3186-3p			5.0					3.0	1.0					7	4.0			1.0							75.0				4.0
hsa-miR-3186-5p				1.0						1.0			3.0	11	6.0	1.0								4.0	93.0				1.0
hsa-miR-3187-3p		5.0		3.0	2.0				4.0	1.0		2.0		46	10.0			1.0	1.0					1.0	151.0				5.0
hsa-miR-3187-5p	1.0	1.0	2.0						13.0		1.0			32	27.0	1.0		5.0	7.0					2.0	84.0				6.0
hsa-miR-3188		1.0	3.0	1.0					4.0	1.0	1.0		2.0	25	21.0			1.0	1.0		1.0				72.0		3.0		7.0
hsa-miR-3189-3p		2.0	4.0					1.0	1.0					23	30.0	5.0		1.0	1.0			2.0			40.0				5.0
hsa-miR-3189-5p		1.0	9.0					2.0	6.0					68	19.0	2.0		3.0	2.0						14.0	4.0			5.0
hsa-miR-3190-3p		1.0	3.0						3.0	1.0	1.0	2.0		20	19.0	2.0		2.0	6.0						2.0				14.0
hsa-miR-3190-5p		2.0	2.0					7.0	11.0					29	16.0	1.0		1.0	3.0					2.0	104.0		4.0		7.0
hsa-miR-3191-3p			1.0					1.0	8.0			1.0	8.0	31	23.0	3.0		5.0	6.0		1.0			4.0	4.0				2.0
hsa-miR-3191-5p		1.0	12.0			1.0		1.0	2.0	5.0		6.0	1.0	19	43.0				1.0		1.0			1.0	9.0		4.0		16.0
hsa-miR-3192	1.0		4.0	1.0		1.0		5.0	4.0			6.0	1.0	48	28.0	1.0			3.0					4.0	504.0				16.0
hsa-miR-3193		2.0	1.0	1.0				1.0	3.0					22	10.0	7.0									68.0				3.0
hsa-miR-3194-3p		2.0	6.0	1.0				1.0	3.0		1.0		1.0	15	32.0	4.0		2.0							23.0		4.0		12.0
hsa-miR-3194-5p		3.0	8.0						11.0		1.0			46	21.0	24.0							1.0	2.0	163.0				4.0
hsa-miR-3195			1.0											4	2.0										6.0				2.0
hsa-miR-3196			1.0								2.0			22	7.0	4.0								3.0	5.0				1.0
hsa-miR-3197			1.0	1.0				2.0		1.0		2.0		21	4.0				2.0		1.0			4.0	208.0	2.0			4.0
hsa-miR-3198			2.0	1.0				1.0	1.0	1.0		1.0		20	13.0	5.0		3.0	4.0						81.0				9.0
hsa-miR-3199		2.0						9.0	4.0	1.0				45	28.0			3.0	2.0					1.0	9.0		6.0		4.0
hsa-miR-32-3p	2.0		2.0	1.0				10.0	15.0		1.0			29	66.0	4.0		4.0						2.0	9.0	7.0			22.0
hsa-miR-32-5p	1.0	2.0						8.0	7.0	1.0		2.0		28	50.0	4.0		7.0							12.0				8.0
hsa-miR-3200-3p	4.0	2.0	1.0					6.0	2.0		3.0	1.0	1.0	36	23.0	1.0			1.0						6.0				6.0
hsa-miR-3200-5p			6.0	7.0				1.0	2.0			6.0		24	35.0	3.0		4.0	1.0	1.0							4.0		14.0
hsa-miR-3201			3.0	1.0				1.0		2.0				18	29.0			5.0						4.0	3.0				22.0
hsa-miR-3202			5.0						2.0	1.0	5.0	2.0		45	21.0			3.0	10.0						2.0	4.0			5.0
hsa-miR-320a		2.0						5.0	4.0	2.0		1.0		38	49.0	3.0		14.0	4.0	4.0			1.0	4.0	10.0	4.0	4.0		16.0
hsa-miR-320b		2.0						5.0	4.0	2.0		1.0		38	49.0	3.0		14.0	4.0	4.0			1.0	4.0	10.0	4.0	4.0		16.0
hsa-miR-320c		2.0						5.0	4.0	2.0		1.0		38	49.0	3.0		14.0	4.0	4.0			1.0	4.0	10.0	4.0	4.0		16.0
hsa-miR-320d		2.0						5.0	4.0	2.0		1.0		38	49.0	3.0		14.0	4.0	4.0			1.0	4.0	10.0	4.0	4.0		16.0
hsa-miR-320e			1.0					1.0		3.0			8.0	32	44.0	2.0		4.0	3.0				1.0		29.0	4.0	4.0		13.0
hsa-miR-323a-3p		1.0	6.0	2.0			1.0	7.0	14.0	1.0			1.0	43	58.0			9.0						3.0	9.0	1.0	1.0		19.0
hsa-miR-323a-5p			5.0					5.0	1.0	2.0			7.0	33	36.0		3.0	3.0	2.0		3.0			3.0	25.0				19.0
hsa-miR-323b-3p			2.0					9.0	9.0	8.0		1.0		27	21.0	1.0		8.0							2.0	1.0			12.0
hsa-miR-323b-5p			1.0						4.0					17	14.0	1.0		1.0	1.0						24.0				13.0
hsa-miR-324-3p		1.0	14.0					3.0	9.0					24	14.0				2.0				2.0	4.0			1.0		7.0
hsa-miR-324-5p								2.0	4.0	1.0				33	13.0										11.0	2.0			3.0
hsa-miR-325			3.0	1.0				4.0		1.0	1.0	7.0		16	20.0			3.0				1.0			90.0				
hsa-miR-326			9.0					4.0	2.0		1.0	6.0	1.0	31	36.0	2.0		1.0					1.0	3.0	29.0		4.0		12.0
hsa-miR-328								7.0	3.0			1.0		28	11.0	1.0			1.0					1.0	44.0	2.0			3.0
hsa-miR-329		2.0	5.0					2.0	15.0	3.0		1.0		76	80.0	2.0		1.0	2.0				1.0	7.0	132.0		1.0		14.0
hsa-miR-330-3p		9.0					2.0	8.0	2.0	1.0		1.0		51	39.0	1.0		1.0	2.0					8.0	10.0		4.0		13.0
hsa-miR-330-5p		1.0	12.0			1.0		1.0		5.0		6.0	1.0	30	42.0						1.0			3.0	6.0		4.0		20.0
hsa-miR-331-3p			4.0					3.0	6.0	1.0		1.0		39	19.0	8.0		6.0	1.0					13.0	3.0				7.0
hsa-miR-331-5p								2.0	3.0	7.0		1.0	9.0	17	10.0			2.0						2.0	5.0				1.0
hsa-miR-335-3p	5.0		5.0					18.0	21.0			1.0		36	62.0	6.0		6.0	15.0				1.0	1.0	20.0	6.0	1.0		25.0
hsa-miR-335-5p		1.0	10.0	1.0				1.0						20	27.0	3.0		2.0	5.0		2.0		17.0		4.0				7.0
hsa-miR-337-3p		2.0	1.0	2.0				1.0	9.0			2.0		31	30.0	3.0		6.0	7.0	1.0					5.0				9.0
hsa-miR-337-5p			2.0											33	15.0	1.0			1.0						3.0				9.0
hsa-miR-338-3p		3.0	7.0						9.0	1.0		3.0		34	23.0	1.0		2.0	2.0			1.0	1.0		364.0	2.0			14.0
hsa-miR-338-5p			1.0					7.0	12.0	1.0		1.0		35	64.0	6.0								1.0	5.0	1.0			25.0
hsa-miR-339-3p			1.0									1.0		3	5.0	1.0													3.0
hsa-miR-339-5p			2.0		6.0			3.0	9.0	2.0				25	24.0	3.0								1.0	12.0			1.0	9.0
hsa-miR-33a-3p			2.0	3.0				12.0	7.0	1.0	2.0	5.0		58	37.0	7.0						1.0	1.0	2.0	9.0		1.0		36.0
hsa-miR-33a-5p		1.0	5.0	3.0					2.0			1.0	2.0	57	31.0	1.0		2.0	5.0	1.0	1.0			7.0	14.0				12.0
hsa-miR-33b-3p		1.0	2.0					6.0		1.0	1.0	1.0		45	18.0			1.0							2.0	1.0	1.0		9.0
hsa-miR-33b-5p		1.0	5.0	3.0					2.0			1.0	2.0	57	31.0	1.0		2.0	5.0	1.0	1.0			7.0	14.0				12.0
hsa-miR-340-3p									1.0					9	12.0			1.0							18.0				4.0
hsa-miR-340-5p	4.0	1.0	8.0					9.0	23.0	11.0	1.0	1.0		70	42.0	1.0		4.0	8.0				1.0	2.0	16.0	4.0		1.0	26.0
hsa-miR-342-3p		3.0	5.0				4.0	5.0	8.0	2.0		2.0		19	44.0	4.0		1.0						6.0	53.0	1.0	2.0		14.0
hsa-miR-342-5p				1.0				5.0	10.0	3.0				32	27.0	4.0	1.0	4.0	2.0					3.0	6.0				25.0
hsa-miR-345-3p		1.0	2.0					1.0	6.0	2.0				40	25.0	2.0			1.0					1.0	1.0				4.0
hsa-miR-345-5p		2.0	1.0				2.0			1.0			2.0	39	21.0	3.0			1.0				1.0		3.0				17.0
hsa-miR-346			8.0	2.0				6.0	3.0	1.0	1.0			39	25.0	1.0			1.0	1.0					6.0	2.0			11.0
hsa-miR-34a-3p		1.0	3.0					4.0	7.0	4.0	1.0		3.0	27	43.0			1.0	2.0	1.0	1.0				1.0				4.0
hsa-miR-34a-5p								4.0	3.0	1.0		2.0		42	36.0	3.0			2.0			1.0		2.0	91.0				11.0
hsa-miR-34b-3p		1.0	3.0	1.0				5.0	5.0				2.0	25	51.0			1.0	2.0		1.0				6.0	3.0	1.0	1.0	6.0
hsa-miR-34b-5p			4.0	2.0				3.0	2.0					27	40.0					2.0		1.0		2.0	105.0	4.0	4.0		5.0
hsa-miR-34c-3p		3.0	1.0	2.0				5.0	1.0			1.0		21	24.0										7.0	3.0	1.0	1.0	5.0
hsa-miR-34c-5p			4.0					5.0	2.0	1.0		1.0		41	37.0							1.0		1.0	190.0	4.0			6.0
hsa-miR-3529-3p			1.0	9.0				15.0	2.0	2.0			1.0	50	47.0	4.0			1.0						14.0	1.0			15.0
hsa-miR-3529-5p			5.0					1.0	9.0	1.0		1.0		23	26.0	1.0		2.0	1.0					2.0	4.0	5.0			6.0
hsa-miR-3545-3p			2.0	5.0					8.0	1.0				33	27.0			5.0	3.0	1.0				2.0	27.0		3.0		2.0
hsa-miR-3545-5p			2.0						1.0	2.0			7.0	28	23.0									1.0	10.0		1.0	1.0	10.0
hsa-miR-3591-3p		1.0	1.0	6.0				2.0	13.0	1.0	1.0			54	101.0	1.0		3.0	3.0				1.0		14.0		3.0	9.0	12.0
hsa-miR-3591-5p		1.0	3.0	2.0				4.0	7.0	3.0	1.0			24	18.0	2.0		2.0	4.0						83.0	2.0	1.0		8.0
hsa-miR-3605-3p			3.0											21	16.0	1.0									7.0				5.0
hsa-miR-3605-5p				3.0					10.0	1.0				58	30.0	5.0		3.0	9.0				6.0	1.0	3.0			2.0	17.0
hsa-miR-3606			7.0	2.0			2.0	9.0	4.0	2.0				31	33.0	3.0		7.0	1.0						4.0	2.0	1.0		2.0
hsa-miR-3607-3p			7.0					5.0	5.0				3.0	40	29.0	13.0			2.0					2.0	190.0	4.0			8.0
hsa-miR-3607-5p	1.0	1.0	5.0	4.0		2.0			2.0	2.0				78	41.0	9.0						1.0		2.0	15.0				24.0
hsa-miR-3609		2.0	4.0	1.0			2.0	11.0	6.0	4.0		1.0		38	64.0	5.0	2.0	4.0	5.0						254.0				17.0
hsa-miR-361-3p			1.0					2.0	8.0					59	24.0	2.0		3.0	6.0				2.0	2.0	2.0				
hsa-miR-361-5p			1.0					5.0	4.0					29	23.0	2.0	2.0		2.0	5.0		2.0			3.0		2.0		20.0
hsa-miR-3610									1.0					11	1.0								4.0		12.0				2.0
hsa-miR-3611		2.0	6.0	1.0	1.0			4.0	2.0	1.0		1.0		39	39.0	4.0		1.0	1.0						6.0		1.0		4.0
